Name,Price,Rating,Rating & Review Count,Details
"OPPO A71 (Gold, 16 GB)"," 13,490",4.3,"1,076 Ratings & 105 Reviews",3 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Lithium BatteryMediatek MT6750 Octa Core 1.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A1K (Red, 32 GB)"," 10,990",4.3,"14,146 Ratings & 882 Reviews",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) Display8MP Rear Camera | 5MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A3s (Red, 32 GB)"," 13,990",4.4,"27,043 Ratings & 2,025 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno6 Pro 5G (Majestic Gold, 256 GB)"," 41,990",4.4,"11,992 Ratings & 1,532 Reviews",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 32MP Front Camera4500 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 1200 Processor65W SuperVOOC 2.0 Charging3D Borderless ScreenBokeh Flare Portrait Video | AI Highlight Video | OPPO Reno Glow 2.0Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO A83 (Champagne, 32 GB)"," 13,490",4.4,"1,996 Ratings & 257 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A83 (Black, 32 GB)"," 13,490",4.4,"1,996 Ratings & 257 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno (JET BLACK, 128 GB)"," 39,990",4.1,10 Ratings & 1 Reviews,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display48MP Rear Camera3765 mAh BatteryBrand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories
"OPPO A53s 5G (Ink Black, 128 GB)",n/a,4.3,"20,075 Ratings & 1,654 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO A5 2020 (Dazzling White, 64 GB)"," 15,990",4.4,"7,166 Ratings & 527 Reviews",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A5 2020 (Mirror Black, 64 GB)"," 15,990",4.4,"7,166 Ratings & 527 Reviews",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A1K (Black, 32 GB)"," 10,990",4.3,"14,146 Ratings & 882 Reviews",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) Display8MP Rear Camera | 5MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO R17 Pro (Emerald Green, 128 GB)"," 49,990",4.2,553 Ratings & 74 Reviews,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display12MP + 20MP | 25MP Front Camera3700 mAh BatterySDM710 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
"OPPO A52 (Twilight Black, 128 GB)"," 19,990",4.3,"4,081 Ratings & 307 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO A52 (Stream White, 128 GB)"," 19,990",4.3,"4,081 Ratings & 307 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO A52 (Stream White, 128 GB)"," 20,990",4.5,151 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO A52 (Twilight Black, 128 GB)"," 20,990",4.5,151 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO Hardik Pandya Limited Editon (Black, 64 GB)"," 22,990",4.4,40 Ratings & 4 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO R17 Pro (Radiant Mist, 128 GB)"," 27,990",4.2,553 Ratings & 74 Reviews,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display12MP + 20MP | 25MP Front Camera3700 mAh BatterySDM710 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
"OPPO A52 (Twilight Black, 128 GB)"," 15,049",4.4,"48,499 Ratings & 3,282 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO Reno4 Pro (Silky White, 128 GB)"," 34,990",4.4,"2,086 Ratings & 234 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 32MP Front Camera4000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Octa Core Processor65W SuperVOOC 2.090Hz AMOLED Display | 3D Borderless ScreenBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO Reno4 Pro (Starry Night, 128 GB)"," 34,990",4.4,"2,086 Ratings & 234 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 32MP Front Camera4000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Octa Core Processor65W SuperVOOC 2.090Hz AMOLED Display | 3D Borderless ScreenBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO Rohit Sharma Limited Edition (Black, 64 GB)"," 22,990",4.5,51 Ratings & 7 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F11 (Marble Green, 128 GB)"," 23,990",4.4,"4,180 Ratings & 357 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F11 (Jewelry White, 128 GB)"," 23,990",4.4,"4,180 Ratings & 357 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F11 (Fluorite Purple, 128 GB)"," 21,990",4.4,"76,757 Ratings & 7,722 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Ravichandran Ashwin Limited Edition (Black, 64 GB)"," 22,990",4.4,41 Ratings & 6 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F3 (Rose Gold, 64 GB)"," 20,990",4.3,"52,486 Ratings & 8,598 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 16MP + 8MP Dual Front Camera3200 mAh BatteryMediatek MT6750T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno8 Pro 5G - House of The Dragon (House of The Dragon, 256 GB)"," 52,999",4.3,78 Ratings & 15 Reviews,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium-ion Polymer BatteryMediatek Dimensity 8100 Max Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"OPPO F9 Pro (Starry Purple, 64 GB)"," 16,990",4.5,"29,498 Ratings & 3,017 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD Display16MP + 2MP | 25MP Front Camera3500 mAh Li-polymer BatteryMediatek Helio P60 Octacore 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A31 (Lake Green, 64 GB)"," 12,299",4.3,"22,055 Ratings & 1,459 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display12MP + 2MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO R1 R829 (White, 16 GB)"," 21,452",3.1,35 Ratings & 9 Reviews,1 GB RAM | 16 GB ROM12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2410 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories
"OPPO R1 R829 (Black, 16 GB)"," 24,990",3.1,35 Ratings & 9 Reviews,1 GB RAM | 16 GB ROM12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2410 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories
"OPPO F11 Pro (Aurora Green, 128 GB)"," 29,990",4.5,"1,28,184 Ratings & 11,996 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P70 Octa Core 2.1 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F11 Pro (Waterfall Grey, 128 GB)"," 29,990",4.5,"1,28,184 Ratings & 11,996 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P70 Octa Core 2.1 GHz ProcessorVOOC ChargingPop-up CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F11 Pro (Aurora Green, 64 GB)"," 28,990",4.5,"1,28,184 Ratings & 11,996 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P70 Octa Core 2.1 GHz ProcessorVOOC ChargingPop-up CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Neo 5 (White, 16 GB)"," 4,999",3.8,487 Ratings & 82 Reviews,1 GB RAM | 16 GB ROM11.43 cm (4.5 inch) FWVGA Display8MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty
"OPPO F9 Pro (Sunrise Red, 64 GB)"," 21,999",4.5,"29,498 Ratings & 3,017 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD Display16MP + 2MP | 25MP Front Camera3500 mAh Li-polymer BatteryMediatek Helio P60 Octacore 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F5 Youth (Black, 32 GB)"," 17,990",4.3,"8,654 Ratings & 1,170 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F5 Youth (Gold, 32 GB)"," 17,990",4.3,"8,654 Ratings & 1,170 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F11 Pro (Thunder Black, 64 GB)"," 18,500",4.5,"1,28,184 Ratings & 11,996 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P70 Octa Core 2.1 GHz ProcessorVOOC ChargingPop-up CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Auroral Blue, 256 GB)"," 26,990",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Auroral Blue, 128 GB)"," 32,990",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A3s (Purple, 64 GB)"," 13,990",4.3,"17,806 Ratings & 1,368 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A15 (Rainbow Silver, 32 GB)"," 9,989",4,253 Ratings & 20 Reviews,2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display13MP Rear Camera4230 mAh Battery1 year manufacturer
"OPPO A3s (Red, 64 GB)"," 13,990",4.3,"17,806 Ratings & 1,368 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A83 (Champagne, 16 GB)"," 9,990",4.2,373 Ratings & 37 Reviews,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A53s 5G (Ink Black, 128 GB)"," 17,990",4.3,"20,075 Ratings & 1,654 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"OPPO A9 (Marble Green, 128 GB)"," 16,990",4.4,"1,362 Ratings & 79 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP | 16MP Front Camera4020 mAh Li-polymer BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories
"OPPO A5 2020 (Mirror Black, 64 GB)"," 13,749",4.4,"7,166 Ratings & 527 Reviews",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Sky White, 128 GB)"," 24,707",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F7 (Red, 128 GB)"," 27,990",4.5,"2,382 Ratings & 369 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F5 Youth (Black, 32 GB)"," 17,990",4.3,"8,654 Ratings & 1,170 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F5 Youth (Gold, 32 GB)"," 17,990",4.3,"8,654 Ratings & 1,170 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A3s (Red, 64 GB)"," 13,990",4.3,"17,806 Ratings & 1,368 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Sky White, 256 GB)"," 35,990",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Auroral Blue, 256 GB)"," 35,990",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Auroral Blue, 128 GB)"," 32,990",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO Reno3 Pro (Sky White, 128 GB)"," 32,990",4.4,"4,703 Ratings & 456 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera4025 mAh BatteryMediaTek Helio P95 ProcessorUltra Steady Video 2.0 and Video BokehWorld's 1st 44MP Dual Punch Hole CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A3s (Purple, 64 GB)"," 13,990",4.3,"17,806 Ratings & 1,368 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A71k (New Edition) (Blue, 16 GB)"," 10,990",4.4,"12,002 Ratings & 779 Reviews",3 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Lithium BatterySnapdragon 450 (MSM450) Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F5 (Gold, 32 GB)"," 19,990",4.4,"5,779 Ratings & 969 Reviews",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display16MP Rear Camera | 20MP Front Camera3200 mAh BatteryMediatek MT6763T Octa Core 2.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F5 (Black, 32 GB)"," 19,990",4.4,"5,779 Ratings & 969 Reviews",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display16MP Rear Camera | 20MP Front Camera3200 mAh BatteryMediatek MT6763T Octa Core 2.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A83 (Champagne, 16 GB)"," 9,990",4.2,373 Ratings & 37 Reviews,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A83 (Red, 16 GB)"," 9,990",4.2,373 Ratings & 37 Reviews,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A9 (Marble Green, 128 GB)"," 16,990",4.4,"1,362 Ratings & 79 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP | 16MP Front Camera4020 mAh Li-polymer BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories
"OPPO F7 (Red, 128 GB)"," 27,990",4.5,"2,382 Ratings & 369 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F7 (Black, 128 GB)"," 27,990",4.5,"2,382 Ratings & 369 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A15 (Rainbow Silver, 32 GB)"," 9,989",4,253 Ratings & 20 Reviews,2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display13MP Rear Camera4230 mAh Battery1 year manufacturer
"OPPO A5 2020 (Dazzling White, 64 GB)"," 14,990",4.4,"3,050 Ratings & 234 Reviews",3 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F7 (Silver, 64 GB)"," 22,990",4.5,"11,182 Ratings & 1,728 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F7 (Red, 64 GB)"," 22,990",4.5,"11,182 Ratings & 1,728 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO F7 (Black, 64 GB)"," 22,990",4.5,"11,182 Ratings & 1,728 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A5 2020 (Mirror Black, 64 GB)"," 14,990",4.4,"3,050 Ratings & 234 Reviews",3 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"OPPO A5 (Diamond Red, 32 GB)"," 15,990",4.4,"14,413 Ratings & 1,105 Reviews",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
